artistID;name;url;pictureURL
186;blackfield;http://www.last.fm/music/Blackfield;http://userserve-ak.last.fm/serve/252/55835355.png
187;a_ha;http://www.last.fm/music/a-ha;http://userserve-ak.last.fm/serve/252/44717589.png
188;opeth;http://www.last.fm/music/Opeth;http://userserve-ak.last.fm/serve/252/45325391.png
189;poets_of_the_fall;http://www.last.fm/music/Poets+of+the+Fall;http://userserve-ak.last.fm/serve/252/60552447.jpg
190;muse;http://www.last.fm/music/Muse;http://userserve-ak.last.fm/serve/252/416514.jpg
191;onerepublic;http://www.last.fm/music/OneRepublic;http://userserve-ak.last.fm/serve/252/38037651.png
192;elton_john;http://www.last.fm/music/Elton+John;http://userserve-ak.last.fm/serve/252/17079375.jpg
193;tears_for_fears;http://www.last.fm/music/Tears+for+Fears;http://userserve-ak.last.fm/serve/252/42813709.png
194;the_tiger_lillies;http://www.last.fm/music/The+Tiger+Lillies;http://userserve-ak.last.fm/serve/252/5921990.png
195;bright_eyes;http://www.last.fm/music/Bright+Eyes;http://userserve-ak.last.fm/serve/252/26273.jpg
196;beirut;http://www.last.fm/music/Beirut;http://userserve-ak.last.fm/serve/252/51274303.png
197;tom_waits;http://www.last.fm/music/Tom+Waits;http://userserve-ak.last.fm/serve/252/207221.jpg
198;system_of_a_down;http://www.last.fm/music/System+of+a+Down;http://userserve-ak.last.fm/serve/252/363017.jpg
199;arcade_fire;http://www.last.fm/music/Arcade+Fire;http://userserve-ak.last.fm/serve/252/18697365.jpg
200;gogol_bordello;http://www.last.fm/music/Gogol+Bordello;http://userserve-ak.last.fm/serve/252/35336869.jpg
201;?;http://www.last.fm/music/%D0%9B%D0%B5%D0%BD%D0%B8%D0%BD%D0%B3%D1%80%D0%B0%D0%B4;http://userserve-ak.last.fm/serve/252/61714693.jpg
202;cake;http://www.last.fm/music/CAKE;http://userserve-ak.last.fm/serve/252/12825895.gif
203;blur;http://www.last.fm/music/Blur;http://userserve-ak.last.fm/serve/252/269394.jpg
204;damien_rice;http://www.last.fm/music/Damien+Rice;http://userserve-ak.last.fm/serve/252/292534.png
205;andrew_bird;http://www.last.fm/music/Andrew+Bird;http://userserve-ak.last.fm/serve/252/951.jpg
206;beck;http://www.last.fm/music/Beck;http://userserve-ak.last.fm/serve/252/7497941.jpg
207;arctic_monkeys;http://www.last.fm/music/Arctic+Monkeys;http://userserve-ak.last.fm/serve/252/33550647.jpg
208;babyshambles;http://www.last.fm/music/Babyshambles;http://userserve-ak.last.fm/serve/252/371350.jpg
209;my_chemical_romance;http://www.last.fm/music/My+Chemical+Romance;http://userserve-ak.last.fm/serve/252/411086.jpg
210;bloc_party;http://www.last.fm/music/Bloc+Party;http://userserve-ak.last.fm/serve/252/780386.jpg
211;the_decemberists;http://www.last.fm/music/The+Decemberists;http://userserve-ak.last.fm/serve/252/886900.jpg
212;bob_dylan;http://www.last.fm/music/Bob+Dylan;http://userserve-ak.last.fm/serve/252/13979651.jpg
213;jacques_brel;http://www.last.fm/music/Jacques+Brel;http://userserve-ak.last.fm/serve/252/23711613.jpg
214;devotchka;http://www.last.fm/music/DeVotchKa;http://userserve-ak.last.fm/serve/252/200510.jpg
215;jeff_buckley;http://www.last.fm/music/Jeff+Buckley;http://userserve-ak.last.fm/serve/252/49531.jpg
216;sparklehorse;http://www.last.fm/music/Sparklehorse;http://userserve-ak.last.fm/serve/252/43593291.png
217;death_cab_for_cutie;http://www.last.fm/music/Death+Cab+for+Cutie;http://userserve-ak.last.fm/serve/252/60010487.jpg
218;man;http://www.last.fm/music/Man+Man;http://userserve-ak.last.fm/serve/252/5366105.jpg
219;m_ward;http://www.last.fm/music/M.+Ward;http://userserve-ak.last.fm/serve/252/27105637.jpg
220;red_hot_chili_peppers;http://www.last.fm/music/Red+Hot+Chili+Peppers;http://userserve-ak.last.fm/serve/252/155038.jpg
221;travis;http://www.last.fm/music/Travis;http://userserve-ak.last.fm/serve/252/137315.jpg
222;modest_mouse;http://www.last.fm/music/Modest+Mouse;http://userserve-ak.last.fm/serve/252/886281.jpg
223;band_of_horses;http://www.last.fm/music/Band+of+Horses;http://userserve-ak.last.fm/serve/252/299960.jpg
224;jo_yeong_wook;http://www.last.fm/music/Yeong-wook+Jo;http://userserve-ak.last.fm/serve/252/33177663.jpg
225;interpol;http://www.last.fm/music/Interpol;http://userserve-ak.last.fm/serve/252/50656.jpg
226;queens_of_the_stone_age;http://www.last.fm/music/Queens+of+the+Stone+Age;http://userserve-ak.last.fm/serve/252/270457.jpg
227;the_beatles;http://www.last.fm/music/The+Beatles;http://userserve-ak.last.fm/serve/252/2588646.jpg
228;kings_of_leon;http://www.last.fm/music/Kings+of+Leon;http://userserve-ak.last.fm/serve/252/2739814.jpg
229;the_killers;http://www.last.fm/music/The+Killers;http://userserve-ak.last.fm/serve/252/250099.jpg
230;green_day;http://www.last.fm/music/Green+Day;http://userserve-ak.last.fm/serve/252/15291249.jpg
231;devendra_banhart;http://www.last.fm/music/Devendra+Banhart;http://userserve-ak.last.fm/serve/252/22080795.jpg
232;sunset_rubdown;http://www.last.fm/music/Sunset+Rubdown;http://userserve-ak.last.fm/serve/252/41876349.png
233;nine_inch_nails;http://www.last.fm/music/Nine+Inch+Nails;http://userserve-ak.last.fm/serve/252/29014025.jpg
234;nirvana;http://www.last.fm/music/Nirvana;http://userserve-ak.last.fm/serve/252/380269.jpg
235;eels;http://www.last.fm/music/Eels;http://userserve-ak.last.fm/serve/252/33367415.jpg
236;clap_your_hands_say_yeah;http://www.last.fm/music/Clap+Your+Hands+Say+Yeah;http://userserve-ak.last.fm/serve/252/765229.jpg
237;thom_yorke;http://www.last.fm/music/Thom+Yorke;http://userserve-ak.last.fm/serve/252/29289641.jpg
238;massive_attack;http://www.last.fm/music/Massive+Attack;http://userserve-ak.last.fm/serve/252/41438057.jpg
239;keyshia_cole;http://www.last.fm/music/Keyshia+Cole;http://userserve-ak.last.fm/serve/252/61549437.png
240;racionais_mcs;http://www.last.fm/music/Racionais+MC%27s;http://userserve-ak.last.fm/serve/252/3000654.jpg
241;toni_braxton;http://www.last.fm/music/Toni+Braxton;http://userserve-ak.last.fm/serve/252/46200685.png
242;elo_da_corrente;http://www.last.fm/music/Elo+da+Corrente;http://userserve-ak.last.fm/serve/252/54216039.jpg
243;teta_lando;http://www.last.fm/music/Teta+Lando;http://userserve-ak.last.fm/serve/252/57587349.jpg
244;flagelo_urbano;http://www.last.fm/music/Flagelo+Urbano;http://userserve-ak.last.fm/serve/252/57586835.jpg
245;bob_marley_and_the_wailers;http://www.last.fm/music/Bob%2BMarley%2B%2526%2BThe%2BWailers;http://userserve-ak.last.fm/serve/252/208159.jpg
246;adriana_calcanhotto;http://www.last.fm/music/Adriana+Calcanhotto;http://userserve-ak.last.fm/serve/252/31094941.jpg
247;maxwell;http://www.last.fm/music/Maxwell;http://userserve-ak.last.fm/serve/252/47848615.png
248;pharoahe_monch;http://www.last.fm/music/Pharoahe+Monch;http://userserve-ak.last.fm/serve/252/54010599.jpg
249;common;http://www.last.fm/music/Common;http://userserve-ak.last.fm/serve/252/10623523.jpg
250;bob_marley;http://www.last.fm/music/Bob+Marley;http://userserve-ak.last.fm/serve/252/77849.jpg
251;whitney_houston;http://www.last.fm/music/Whitney+Houston;http://userserve-ak.last.fm/serve/252/58879935.png
252;tamia;http://www.last.fm/music/Tamia;http://userserve-ak.last.fm/serve/252/26185453.png
253;bryan_adams;http://www.last.fm/music/Bryan+Adams;http://userserve-ak.last.fm/serve/252/40597201.png
254;lokua_kanza;http://www.last.fm/music/Lokua+Kanza;http://userserve-ak.last.fm/serve/252/2908571.jpg
255;nach;http://www.last.fm/music/Nach;http://userserve-ak.last.fm/serve/252/2510461.jpg
256;kid_abelha;http://www.last.fm/music/Kid+Abelha;http://userserve-ak.last.fm/serve/252/61705261.jpg
257;mariah_carey;http://www.last.fm/music/Mariah+Carey;http://userserve-ak.last.fm/serve/252/4230813.jpg
258;tina_turner;http://www.last.fm/music/Tina+Turner;http://userserve-ak.last.fm/serve/252/260723.jpg
259;9th_wonder;http://www.last.fm/music/9th+Wonder;http://userserve-ak.last.fm/serve/252/5915045.jpg
